number	book	chapter	verse
12562	13	46	1
12563	13	46	2
12564	13	46	3
12565	13	46	4
12566	13	46	5
12567	13	46	6
12568	13	46	7
12569	13	46	8
12570	13	46	9
12571	13	46	10
12572	13	46	11
12573	13	46	12
12574	13	46	13
12575	13	46	14
12576	13	46	15
12577	13	46	16
12578	13	46	17
12579	13	46	18
12580	13	46	19
12581	13	46	20
12582	13	46	21
12583	13	46	22
12584	13	46	23
12585	13	46	24
12586	13	46	25
12587	13	46	26
12588	13	46	27
12589	13	46	28
12590	13	47	1
12591	13	47	2
12592	13	47	3
12593	13	47	4
12594	13	47	5
12595	13	47	6
12596	13	47	7
12597	13	48	1
12598	13	48	2
12599	13	48	3
12600	13	48	4
12601	13	48	5
12602	13	48	6
12603	13	48	7
12604	13	48	8
12605	13	48	9
12606	13	48	10
12607	13	48	11
12608	13	48	12
12609	13	48	13
12610	13	48	14
12611	13	48	15
12612	13	48	16
12613	13	48	17
12614	13	48	18
12615	13	48	19
12616	13	48	20
12617	13	48	21
12618	13	48	22
12619	13	48	23
12620	13	48	24
12621	13	48	25
12622	13	48	26
12623	13	48	27
12624	13	48	28
12625	13	48	29
12626	13	48	30
12627	13	48	31
12628	13	48	32
12629	13	48	33
12630	13	48	34
12631	13	48	35
12632	13	48	36
12633	13	48	37
12634	13	48	38
12635	13	48	39
12636	13	48	40
12637	13	48	41
12638	13	48	42
12639	13	48	43
12640	13	48	44
12641	13	48	45
12642	13	48	46
12643	13	48	47
12644	13	49	1
12645	13	49	2
12646	13	49	3
12647	13	49	4
12648	13	49	5
12649	13	49	6
12650	13	49	7
12651	13	49	8
12652	13	49	9
12653	13	49	10
12654	13	49	11
12655	13	49	12
12656	13	49	13
12657	13	49	14
12658	13	49	15
12659	13	49	16
12660	13	49	17
12661	13	49	18
12662	13	49	19
12663	13	49	20
12664	13	49	21
12665	13	49	22
12666	13	49	23
12667	13	49	24
12668	13	49	25
12669	13	49	26
12670	13	49	27
12671	13	49	28
12672	13	49	29
12673	13	49	30
12674	13	49	31
12675	13	49	32
12676	13	49	33
12677	13	49	34
12678	13	49	35
12679	13	49	36
12680	13	49	37
12681	13	49	38
12682	13	49	39
12683	13	50	1
12684	13	50	2
12685	13	50	3
12686	13	50	4
12687	13	50	5
12688	13	50	6
12689	13	50	7
12690	13	50	8
12691	13	50	9
12692	13	50	10
12693	13	50	11
12694	13	50	12
12695	13	50	13
12696	13	50	14
12697	13	50	15
12698	13	50	16
12699	13	50	17
12700	13	50	18
12701	13	50	19
12702	13	50	20
12703	13	50	21
12704	13	50	22
12705	13	50	23
12706	13	50	24
12707	13	50	25
12708	13	50	26
12709	13	50	27
12710	13	50	28
12711	13	50	29
12712	13	50	30
12713	13	50	31
12714	13	50	32
12715	13	50	33
12716	13	50	34
12717	13	50	35
12718	13	50	36
12719	13	50	37
12720	13	50	38
12721	13	50	39
12722	13	50	40
12723	13	50	41
12724	13	50	42
12725	13	50	43
12726	13	50	44
12727	13	50	45
12728	13	50	46
12729	13	51	1
12730	13	51	2
12731	13	51	3
12732	13	51	4
12733	13	51	5
12734	13	51	6
12735	13	51	7
12736	13	51	8
12737	13	51	9
12738	13	51	10
12739	13	51	11
12740	13	51	12
12741	13	51	13
12742	13	51	14
12743	13	51	15
12744	13	51	16
12745	13	51	17
12746	13	51	18
12747	13	51	19
12748	13	51	20
12749	13	51	21
12750	13	51	22
12751	13	51	23
12752	13	51	24
12753	13	51	25
12754	13	51	26
12755	13	51	27
12756	13	51	28
12757	13	51	29
12758	13	51	30
12759	13	51	31
12760	13	51	32
12761	13	51	33
12762	13	51	34
12763	13	51	35
12764	13	51	36
12765	13	51	37
12766	13	51	38
12767	13	51	39
12768	13	51	40
12769	13	51	41
12770	13	51	42
12771	13	51	43
12772	13	51	44
12773	13	51	45
12774	13	51	46
12775	13	51	47
12776	13	51	48
12777	13	51	49
12778	13	51	50
12779	13	51	51
12780	13	51	52
12781	13	51	53
12782	13	51	54
12783	13	51	55
12784	13	51	56
12785	13	51	57
12786	13	51	58
12787	13	51	59
12788	13	51	60
12789	13	51	61
12790	13	51	62
12791	13	51	63
12792	13	51	64
12793	13	52	1
12794	13	52	2
12795	13	52	3
12796	13	52	4
12797	13	52	5
12798	13	52	6
12799	13	52	7
12800	13	52	8
12801	13	52	9
12802	13	52	10
12803	13	52	11
12804	13	52	12
12805	13	52	13
12806	13	52	14
12807	13	52	15
12808	13	52	16
12809	13	52	17
12810	13	52	18
12811	13	52	19
12812	13	52	20
12813	13	52	21
12814	13	52	22
12815	13	52	23
12816	13	52	24
12817	13	52	25
12818	13	52	26
12819	13	52	27
12820	13	52	28
12821	13	52	29
12822	13	52	30
12823	13	52	31
12824	13	52	32
12825	13	52	33
12826	13	52	34
12827	14	1	1
12828	14	1	2
12829	14	1	3
12830	14	1	4
12831	14	1	5
12832	14	1	6
12833	14	1	7
12834	14	1	8
12835	14	1	9
12836	14	1	10
12837	14	1	11
12838	14	1	12
12839	14	1	13
12840	14	1	14
12841	14	1	15
12842	14	1	16
12843	14	1	17
12844	14	1	18
12845	14	1	19
12846	14	1	20
12847	14	1	21
12848	14	1	22
12849	14	1	23
12850	14	1	24
12851	14	1	25
12852	14	1	26
12853	14	1	27
12854	14	1	28
12855	14	2	1
12856	14	2	2
12857	14	2	3
12858	14	2	4
12859	14	2	5
12860	14	2	6
12861	14	2	7
12862	14	2	8
12863	14	2	9
12864	14	2	10
12865	14	3	1
12866	14	3	2
12867	14	3	3
12868	14	3	4
12869	14	3	5
12870	14	3	6
12871	14	3	7
12872	14	3	8
12873	14	3	9
12874	14	3	10
12875	14	3	11
12876	14	3	12
12877	14	3	13
12878	14	3	14
12879	14	3	15
12880	14	3	16
12881	14	3	17
12882	14	3	18
12883	14	3	19
12884	14	3	20
12885	14	3	21
12886	14	3	22
12887	14	3	23
12888	14	3	24
12889	14	3	25
12890	14	3	26
12891	14	3	27
12892	14	4	1
12893	14	4	2
12894	14	4	3
12895	14	4	4
12896	14	4	5
12897	14	4	6
12898	14	4	7
12899	14	4	8
12900	14	4	9
12901	14	4	10
12902	14	4	11
12903	14	4	12
12904	14	4	13
12905	14	4	14
12906	14	4	15
12907	14	4	16
12908	14	4	17
12909	14	5	1
12910	14	5	2
12911	14	5	3
12912	14	5	4
12913	14	5	5
12914	14	5	6
12915	14	5	7
12916	14	5	8
12917	14	5	9
12918	14	5	10
12919	14	5	11
12920	14	5	12
12921	14	5	13
12922	14	5	14
12923	14	5	15
12924	14	5	16
12925	14	5	17
12926	14	6	1
12927	14	6	2
12928	14	6	3
12929	14	6	4
12930	14	6	5
12931	14	6	6
12932	14	6	7
12933	14	6	8
12934	14	6	9
12935	14	6	10
12936	14	6	11
12937	14	6	12
12938	14	6	13
12939	14	6	14
12940	14	7	1
12941	14	7	2
12942	14	7	3
12943	14	7	4
12944	14	7	5
12945	14	7	6
12946	14	7	7
12947	14	7	8
12948	14	7	9
12949	14	7	10
12950	14	7	11
12951	14	7	12
12952	14	7	13
12953	14	7	14
12954	14	7	15
12955	14	7	16
12956	14	7	17
12957	14	7	18
12958	14	7	19
12959	14	7	20
12960	14	7	21
12961	14	7	22
12962	14	7	23
12963	14	7	24
12964	14	7	25
12965	14	7	26
12966	14	7	27
12967	14	8	1
12968	14	8	2
12969	14	8	3
12970	14	8	4
12971	14	8	5
12972	14	8	6
12973	14	8	7
12974	14	8	8
12975	14	8	9
12976	14	8	10
12977	14	8	11
12978	14	8	12
12979	14	8	13
12980	14	8	14
12981	14	8	15
12982	14	8	16
12983	14	8	17
12984	14	8	18
12985	14	9	1
12986	14	9	2
12987	14	9	3
12988	14	9	4
12989	14	9	5
12990	14	9	6
12991	14	9	7
12992	14	9	8
12993	14	9	9
12994	14	9	10
12995	14	9	11
12996	14	10	1
12997	14	10	2
12998	14	10	3
12999	14	10	4
13000	14	10	5
13001	14	10	6
13002	14	10	7
13003	14	10	8
13004	14	10	9
13005	14	10	10
13006	14	10	11
13007	14	10	12
13008	14	10	13
13009	14	10	14
13010	14	10	15
13011	14	10	16
13012	14	10	17
13013	14	10	18
13014	14	10	19
13015	14	10	20
13016	14	10	21
13017	14	10	22
13018	14	11	1
13019	14	11	2
13020	14	11	3
13021	14	11	4
13022	14	11	5
13023	14	11	6
13024	14	11	7
13025	14	11	8
13026	14	11	9
13027	14	11	10
13028	14	11	11
13029	14	11	12
13030	14	11	13
13031	14	11	14
13032	14	11	15
13033	14	11	16
13034	14	11	17
13035	14	11	18
13036	14	11	19
13037	14	11	20
13038	14	11	21
13039	14	11	22
13040	14	11	23
13041	14	11	24
13042	14	11	25
13043	14	12	1
13044	14	12	2
13045	14	12	3
13046	14	12	4
13047	14	12	5
13048	14	12	6
13049	14	12	7
13050	14	12	8
13051	14	12	9
13052	14	12	10
13053	14	12	11
13054	14	12	12
13055	14	12	13
13056	14	12	14
13057	14	12	15
13058	14	12	16
13059	14	12	17
13060	14	12	18
13061	14	12	19
13062	14	12	20
13063	14	12	21
13064	14	12	22
13065	14	12	23
13066	14	12	24
13067	14	12	25
13068	14	12	26
13069	14	12	27
13070	14	12	28
13071	14	13	1
13072	14	13	2
13073	14	13	3
13074	14	13	4
13075	14	13	5
13076	14	13	6
13077	14	13	7
13078	14	13	8
13079	14	13	9
13080	14	13	10
13081	14	13	11
13082	14	13	12
13083	14	13	13
13084	14	13	14
13085	14	13	15
13086	14	13	16
13087	14	13	17
13088	14	13	18
13089	14	13	19
13090	14	13	20
13091	14	13	21
13092	14	13	22
13093	14	13	23
13094	14	14	1
13095	14	14	2
13096	14	14	3
13097	14	14	4
13098	14	14	5
13099	14	14	6
13100	14	14	7
13101	14	14	8
13102	14	14	9
13103	14	14	10
13104	14	14	11
13105	14	14	12
13106	14	14	13
13107	14	14	14
13108	14	14	15
13109	14	14	16
13110	14	14	17
13111	14	14	18
13112	14	14	19
13113	14	14	20
13114	14	14	21
13115	14	14	22
13116	14	14	23
13117	14	15	1
13118	14	15	2
13119	14	15	3
13120	14	15	4
13121	14	15	5
13122	14	15	6
13123	14	15	7
13124	14	15	8
13125	14	16	1
13126	14	16	2
13127	14	16	3
13128	14	16	4
13129	14	16	5
13130	14	16	6
13131	14	16	7
13132	14	16	8
13133	14	16	9
13134	14	16	10
13135	14	16	11
13136	14	16	12
13137	14	16	13
13138	14	16	14
13139	14	16	15
13140	14	16	16
13141	14	16	17
13142	14	16	18
13143	14	16	19
13144	14	16	20
13145	14	16	21
13146	14	16	22
13147	14	16	23
13148	14	16	24
13149	14	16	25
13150	14	16	26
13151	14	16	27
13152	14	16	28
13153	14	16	29
13154	14	16	30
13155	14	16	31
13156	14	16	32
13157	14	16	33
13158	14	16	34
13159	14	16	35
13160	14	16	36
13161	14	16	37
13162	14	16	38
13163	14	16	39
13164	14	16	40
13165	14	16	41
13166	14	16	42
13167	14	16	43
13168	14	16	44
13169	14	16	45
13170	14	16	46
13171	14	16	47
13172	14	16	48
13173	14	16	49
13174	14	16	50
13175	14	16	51
13176	14	16	52
13177	14	16	53
13178	14	16	54
13179	14	16	55
13180	14	16	56
13181	14	16	57
13182	14	16	58
13183	14	16	59
13184	14	16	60
13185	14	16	61
13186	14	16	62
13187	14	16	63
13188	14	17	1
13189	14	17	2
13190	14	17	3
13191	14	17	4
13192	14	17	5
13193	14	17	6
13194	14	17	7
13195	14	17	8
13196	14	17	9
13197	14	17	10
13198	14	17	11
13199	14	17	12
13200	14	17	13
13201	14	17	14
13202	14	17	15
13203	14	17	16
13204	14	17	17
13205	14	17	18
13206	14	17	19
13207	14	17	20
13208	14	17	21
13209	14	17	22
13210	14	17	23
13211	14	17	24
13212	14	18	1
13213	14	18	2
13214	14	18	3
13215	14	18	4
13216	14	18	5
13217	14	18	6
13218	14	18	7
13219	14	18	8
13220	14	18	9
13221	14	18	10
13222	14	18	11
13223	14	18	12
13224	14	18	13
13225	14	18	14
13226	14	18	15
13227	14	18	16
13228	14	18	17
13229	14	18	18
13230	14	18	19
13231	14	18	20
13232	14	18	21
13233	14	18	22
13234	14	18	23
13235	14	18	24
13236	14	18	25
13237	14	18	26
13238	14	18	27
13239	14	18	28
13240	14	18	29
13241	14	18	30
13242	14	18	31
13243	14	18	32
13244	14	19	1
13245	14	19	2
13246	14	19	3
13247	14	19	4
13248	14	19	5
13249	14	19	6
13250	14	19	7
13251	14	19	8
13252	14	19	9
13253	14	19	10
13254	14	19	11
13255	14	19	12
13256	14	19	13
13257	14	19	14
13258	14	20	1
13259	14	20	2
13260	14	20	3
13261	14	20	4
13262	14	20	5
13263	14	20	6
13264	14	20	7
13265	14	20	8
13266	14	20	9
13267	14	20	10
13268	14	20	11
13269	14	20	12
13270	14	20	13
13271	14	20	14
13272	14	20	15
13273	14	20	16
13274	14	20	17
13275	14	20	18
13276	14	20	19
13277	14	20	20
13278	14	20	21
13279	14	20	22
13280	14	20	23
13281	14	20	24
13282	14	20	25
13283	14	20	26
13284	14	20	27
13285	14	20	28
13286	14	20	29
13287	14	20	30
13288	14	20	31
13289	14	20	32
13290	14	20	33
13291	14	20	34
13292	14	20	35
13293	14	20	36
13294	14	20	37
13295	14	20	38
13296	14	20	39
13297	14	20	40
13298	14	20	41
13299	14	20	42
13300	14	20	43
13301	14	20	44
13302	14	21	1
13303	14	21	2
13304	14	21	3
13305	14	21	4
13306	14	21	5
13307	14	21	6
13308	14	21	7
13309	14	21	8
13310	14	21	9
13311	14	21	10
13312	14	21	11
13313	14	21	12
13314	14	21	13
13315	14	21	14
13316	14	21	15
13317	14	21	16
13318	14	21	17
13319	14	21	18
13320	14	21	19
13321	14	21	20
13322	14	21	21
13323	14	21	22
13324	14	21	23
13325	14	21	24
13326	14	21	25
13327	14	21	26
13328	14	21	27
13329	14	21	28
13330	14	21	29
13331	14	21	30
13332	14	21	31
13333	14	21	32
13334	14	21	33
13335	14	21	34
13336	14	21	35
13337	14	21	36
13338	14	21	37
13339	14	22	1
13340	14	22	2
13341	14	22	3
13342	14	22	4
13343	14	22	5
13344	14	22	6
13345	14	22	7
13346	14	22	8
13347	14	22	9
13348	14	22	10
13349	14	22	11
13350	14	22	12
13351	14	22	13
13352	14	22	14
13353	14	22	15
13354	14	22	16
13355	14	22	17
13356	14	22	18
13357	14	22	19
13358	14	22	20
13359	14	22	21
13360	14	22	22
13361	14	22	23
13362	14	22	24
13363	14	22	25
13364	14	22	26
13365	14	22	27
13366	14	22	28
13367	14	22	29
13368	14	22	30
13369	14	22	31
13370	14	23	1
13371	14	23	2
13372	14	23	3
13373	14	23	4
13374	14	23	5
13375	14	23	6
13376	14	23	7
13377	14	23	8
13378	14	23	9
13379	14	23	10
13380	14	23	11
13381	14	23	12
13382	14	23	13
13383	14	23	14
13384	14	23	15
13385	14	23	16
13386	14	23	17
13387	14	23	18
13388	14	23	19
13389	14	23	20
13390	14	23	21
13391	14	23	22
13392	14	23	23
13393	14	23	24
13394	14	23	25
13395	14	23	26
13396	14	23	27
13397	14	23	28
13398	14	23	29
13399	14	23	30
13400	14	23	31
13401	14	23	32
13402	14	23	33
13403	14	23	34
13404	14	23	35
13405	14	23	36
13406	14	23	37
13407	14	23	38
13408	14	23	39
13409	14	23	40
13410	14	23	41
13411	14	23	42
13412	14	23	43
13413	14	23	44
13414	14	23	45
13415	14	23	46
13416	14	23	47
13417	14	23	48
13418	14	23	49
13419	14	24	1
13420	14	24	2
13421	14	24	3
13422	14	24	4
13423	14	24	5
13424	14	24	6
13425	14	24	7
13426	14	24	8
13427	14	24	9
13428	14	24	10
13429	14	24	11
13430	14	24	12
13431	14	24	13
13432	14	24	14
13433	14	24	15
13434	14	24	16
13435	14	24	17
13436	14	24	18
13437	14	24	19
13438	14	24	20
13439	14	24	21
13440	14	24	22
13441	14	24	23
13442	14	24	24
13443	14	24	25
13444	14	24	26
13445	14	24	27
13446	14	25	1
13447	14	25	2
13448	14	25	3
13449	14	25	4
13450	14	25	5
13451	14	25	6
13452	14	25	7
13453	14	25	8
13454	14	25	9
13455	14	25	10
13456	14	25	11
13457	14	25	12
13458	14	25	13
13459	14	25	14
13460	14	25	15
13461	14	25	16
13462	14	25	17
13463	14	26	1
13464	14	26	2
13465	14	26	3
13466	14	26	4
13467	14	26	5
13468	14	26	6
13469	14	26	7
13470	14	26	8
13471	14	26	9
13472	14	26	10
13473	14	26	11
13474	14	26	12
13475	14	26	13
13476	14	26	14
13477	14	26	15
13478	14	26	16
13479	14	26	17
13480	14	26	18
13481	14	26	19
13482	14	26	20
13483	14	26	21
13484	14	27	1
13485	14	27	2
13486	14	27	3
13487	14	27	4
13488	14	27	5
13489	14	27	6
13490	14	27	7
13491	14	27	8
13492	14	27	9
13493	14	27	10
13494	14	27	11
13495	14	27	12
13496	14	27	13
13497	14	27	14
13498	14	27	15
13499	14	27	16
13500	14	27	17
13501	14	27	18
13502	14	27	19
13503	14	27	20
13504	14	27	21
13505	14	27	22
13506	14	27	23
13507	14	27	24
13508	14	27	25
13509	14	27	26
13510	14	27	27
13511	14	27	28
13512	14	27	29
13513	14	27	30
13514	14	27	31
13515	14	27	32
13516	14	27	33
13517	14	27	34
13518	14	27	35
13519	14	27	36
13520	14	28	1
13521	14	28	2
13522	14	28	3
13523	14	28	4
13524	14	28	5
13525	14	28	6
13526	14	28	7
13527	14	28	8
13528	14	28	9
13529	14	28	10
13530	14	28	11
13531	14	28	12
13532	14	28	13
13533	14	28	14
13534	14	28	15
13535	14	28	16
13536	14	28	17
13537	14	28	18
13538	14	28	19
13539	14	28	20
13540	14	28	21
13541	14	28	22
13542	14	28	23
13543	14	28	24
13544	14	28	25
13545	14	28	26
13546	14	29	1
13547	14	29	2
13548	14	29	3
13549	14	29	4
13550	14	29	5
13551	14	29	6
13552	14	29	7
13553	14	29	8
13554	14	29	9
13555	14	29	10
13556	14	29	11
13557	14	29	12
13558	14	29	13
13559	14	29	14
13560	14	29	15
13561	14	29	16
13562	14	29	17
13563	14	29	18
13564	14	29	19
13565	14	29	20
13566	14	29	21
13567	14	30	1
13568	14	30	2
13569	14	30	3
13570	14	30	4
13571	14	30	5
13572	14	30	6
13573	14	30	7
13574	14	30	8
13575	14	30	9
13576	14	30	10
13577	14	30	11
13578	14	30	12
13579	14	30	13
13580	14	30	14
13581	14	30	15
13582	14	30	16
13583	14	30	17
13584	14	30	18
13585	14	30	19
13586	14	30	20
13587	14	30	21
13588	14	30	22
13589	14	30	23
13590	14	30	24
13591	14	30	25
13592	14	30	26
13593	14	31	1
13594	14	31	2
13595	14	31	3
13596	14	31	4
13597	14	31	5
13598	14	31	6
13599	14	31	7
13600	14	31	8
13601	14	31	9
13602	14	31	10
13603	14	31	11
13604	14	31	12
13605	14	31	13
13606	14	31	14
13607	14	31	15
13608	14	31	16
13609	14	31	17
13610	14	31	18
13611	14	32	1
13612	14	32	2
13613	14	32	3
13614	14	32	4
13615	14	32	5
13616	14	32	6
13617	14	32	7
13618	14	32	8
13619	14	32	9
13620	14	32	10
13621	14	32	11
13622	14	32	12
13623	14	32	13
13624	14	32	14
13625	14	32	15
13626	14	32	16
13627	14	32	17
13628	14	32	18
13629	14	32	19
13630	14	32	20
13631	14	32	21
13632	14	32	22
13633	14	32	23
13634	14	32	24
13635	14	32	25
13636	14	32	26
13637	14	32	27
13638	14	32	28
13639	14	32	29
13640	14	32	30
13641	14	32	31
13642	14	32	32
13643	14	33	1
13644	14	33	2
13645	14	33	3
13646	14	33	4
13647	14	33	5
13648	14	33	6
13649	14	33	7
13650	14	33	8
13651	14	33	9
13652	14	33	10
13653	14	33	11
13654	14	33	12
13655	14	33	13
13656	14	33	14
13657	14	33	15
13658	14	33	16
13659	14	33	17
13660	14	33	18
13661	14	33	19
13662	14	33	20
13663	14	33	21
13664	14	33	22
13665	14	33	23
13666	14	33	24
13667	14	33	25
13668	14	33	26
13669	14	33	27
13670	14	33	28
13671	14	33	29
13672	14	33	30
13673	14	33	31
13674	14	33	32
13675	14	33	33
13676	14	34	1
13677	14	34	2
13678	14	34	3
13679	14	34	4
13680	14	34	5
13681	14	34	6
13682	14	34	7
13683	14	34	8
13684	14	34	9
13685	14	34	10
13686	14	34	11
13687	14	34	12
13688	14	34	13
13689	14	34	14
13690	14	34	15
13691	14	34	16
13692	14	34	17
13693	14	34	18
13694	14	34	19
13695	14	34	20
13696	14	34	21
13697	14	34	22
13698	14	34	23
13699	14	34	24
13700	14	34	25
13701	14	34	26
13702	14	34	27
13703	14	34	28
13704	14	34	29
13705	14	34	30
13706	14	34	31
13707	14	35	1
13708	14	35	2
13709	14	35	3
13710	14	35	4
13711	14	35	5
13712	14	35	6
13713	14	35	7
13714	14	35	8
13715	14	35	9
13716	14	35	10
13717	14	35	11
13718	14	35	12
13719	14	35	13
13720	14	35	14
13721	14	35	15
13722	14	36	1
13723	14	36	2
13724	14	36	3
13725	14	36	4
13726	14	36	5
13727	14	36	6
13728	14	36	7
13729	14	36	8
13730	14	36	9
13731	14	36	10
13732	14	36	11
13733	14	36	12
13734	14	36	13
13735	14	36	14
13736	14	36	15
13737	14	36	16
13738	14	36	17
13739	14	36	18
13740	14	36	19
13741	14	36	20
13742	14	36	21
13743	14	36	22
13744	14	36	23
13745	14	36	24
13746	14	36	25
13747	14	36	26
13748	14	36	27
13749	14	36	28
13750	14	36	29
13751	14	36	30
13752	14	36	31
13753	14	36	32
13754	14	36	33
13755	14	36	34
13756	14	36	35
13757	14	36	36
13758	14	36	37
13759	14	36	38
13760	14	37	1
13761	14	37	2
13762	14	37	3
13763	14	37	4
13764	14	37	5
13765	14	37	6
13766	14	37	7
13767	14	37	8
13768	14	37	9
13769	14	37	10
13770	14	37	11
13771	14	37	12
13772	14	37	13
13773	14	37	14
13774	14	37	15
13775	14	37	16
13776	14	37	17
13777	14	37	18
13778	14	37	19
13779	14	37	20
13780	14	37	21
13781	14	37	22
13782	14	37	23
13783	14	37	24
13784	14	37	25
13785	14	37	26
13786	14	37	27
13787	14	37	28
13788	14	38	1
13789	14	38	2
13790	14	38	3
13791	14	38	4
13792	14	38	5
13793	14	38	6
13794	14	38	7
13795	14	38	8
13796	14	38	9
13797	14	38	10
13798	14	38	11
13799	14	38	12
13800	14	38	13
13801	14	38	14
13802	14	38	15
13803	14	38	16
13804	14	38	17
13805	14	38	18
13806	14	38	19
13807	14	38	20
13808	14	38	21
13809	14	38	22
13810	14	38	23
13811	14	39	1
13812	14	39	2
13813	14	39	3
13814	14	39	4
13815	14	39	5
13816	14	39	6
13817	14	39	7
13818	14	39	8
13819	14	39	9
13820	14	39	10
13821	14	39	11
13822	14	39	12
13823	14	39	13
13824	14	39	14
13825	14	39	15
13826	14	39	16
13827	14	39	17
13828	14	39	18
13829	14	39	19
13830	14	39	20
13831	14	39	21
13832	14	39	22
13833	14	39	23
13834	14	39	24
13835	14	39	25
13836	14	39	26
13837	14	39	27
13838	14	39	28
13839	14	39	29
13840	14	40	1
13841	14	40	2
13842	14	40	3
13843	14	40	4
13844	14	40	5
13845	14	40	6
13846	14	40	7
13847	14	40	8
13848	14	40	9
13849	14	40	10
13850	14	40	11
13851	14	40	12
13852	14	40	13
13853	14	40	14
13854	14	40	15
13855	14	40	16
13856	14	40	17
13857	14	40	18
13858	14	40	19
13859	14	40	20
13860	14	40	21
13861	14	40	22
13862	14	40	23
13863	14	40	24
13864	14	40	25
13865	14	40	26
13866	14	40	27
13867	14	40	28
13868	14	40	29
13869	14	40	30
13870	14	40	31
13871	14	40	32
13872	14	40	33
13873	14	40	34
13874	14	40	35
13875	14	40	36
13876	14	40	37
13877	14	40	38
13878	14	40	39
13879	14	40	40
13880	14	40	41
13881	14	40	42
13882	14	40	43
13883	14	40	44
13884	14	40	45
13885	14	40	46
13886	14	40	47
13887	14	40	48
13888	14	40	49
13889	14	41	1
13890	14	41	2
13891	14	41	3
13892	14	41	4
13893	14	41	5
13894	14	41	6
13895	14	41	7
13896	14	41	8
13897	14	41	9
13898	14	41	10
13899	14	41	11
13900	14	41	12
13901	14	41	13
13902	14	41	14
13903	14	41	15
13904	14	41	16
13905	14	41	17
13906	14	41	18
13907	14	41	19
13908	14	41	20
13909	14	41	21
13910	14	41	22
13911	14	41	23
13912	14	41	24
13913	14	41	25
13914	14	41	26
13915	14	42	1
13916	14	42	2
13917	14	42	3
13918	14	42	4
13919	14	42	5
13920	14	42	6
13921	14	42	7
13922	14	42	8
13923	14	42	9
13924	14	42	10
13925	14	42	11
13926	14	42	12
13927	14	42	13
13928	14	42	14
13929	14	42	15
13930	14	42	16
13931	14	42	17
13932	14	42	18
13933	14	42	19
13934	14	42	20
13935	14	43	1
13936	14	43	2
13937	14	43	3
13938	14	43	4
13939	14	43	5
13940	14	43	6
13941	14	43	7
13942	14	43	8
13943	14	43	9
13944	14	43	10
13945	14	43	11
13946	14	43	12
13947	14	43	13
13948	14	43	14
13949	14	43	15
13950	14	43	16
13951	14	43	17
13952	14	43	18
13953	14	43	19
13954	14	43	20
13955	14	43	21
13956	14	43	22
13957	14	43	23
13958	14	43	24
13959	14	43	25
13960	14	43	26
13961	14	43	27
13962	14	44	1
13963	14	44	2
13964	14	44	3
13965	14	44	4
13966	14	44	5
13967	14	44	6
13968	14	44	7
13969	14	44	8
13970	14	44	9
13971	14	44	10
13972	14	44	11
13973	14	44	12
13974	14	44	13
13975	14	44	14
13976	14	44	15
13977	14	44	16
13978	14	44	17
13979	14	44	18
13980	14	44	19
13981	14	44	20
13982	14	44	21
13983	14	44	22
13984	14	44	23
13985	14	44	24
13986	14	44	25
13987	14	44	26
13988	14	44	27
13989	14	44	28
13990	14	44	29
13991	14	44	30
13992	14	44	31
13993	14	45	1
13994	14	45	2
13995	14	45	3
13996	14	45	4
13997	14	45	5
13998	14	45	6
13999	14	45	7
14000	14	45	8
14001	14	45	9
14002	14	45	10
14003	14	45	11
14004	14	45	12
14005	14	45	13
14006	14	45	14
14007	14	45	15
14008	14	45	16
14009	14	45	17
14010	14	45	18
14011	14	45	19
14012	14	45	20
14013	14	45	21
14014	14	45	22
14015	14	45	23
14016	14	45	24
14017	14	45	25
14018	14	46	1
14019	14	46	2
14020	14	46	3
14021	14	46	4
14022	14	46	5
14023	14	46	6
14024	14	46	7
14025	14	46	8
14026	14	46	9
14027	14	46	10
14028	14	46	11
14029	14	46	12
14030	14	46	13
14031	14	46	14
14032	14	46	15
14033	14	46	16
14034	14	46	17
14035	14	46	18
14036	14	46	19
14037	14	46	20
14038	14	46	21
14039	14	46	22
14040	14	46	23
14041	14	46	24
14042	14	47	1
14043	14	47	2
14044	14	47	3
14045	14	47	4
14046	14	47	5
14047	14	47	6
14048	14	47	7
14049	14	47	8
14050	14	47	9
14051	14	47	10
14052	14	47	11
14053	14	47	12
14054	14	47	13
14055	14	47	14
14056	14	47	15
14057	14	47	16
14058	14	47	17
14059	14	47	18
14060	14	47	19
14061	14	47	20
14062	14	47	21
14063	14	47	22
14064	14	47	23
14065	14	48	1
14066	14	48	2
14067	14	48	3
14068	14	48	4
14069	14	48	5
14070	14	48	6
14071	14	48	7
14072	14	48	8
14073	14	48	9
14074	14	48	10
14075	14	48	11
14076	14	48	12
14077	14	48	13
14078	14	48	14
14079	14	48	15
14080	14	48	16
14081	14	48	17
14082	14	48	18
14083	14	48	19
14084	14	48	20
14085	14	48	21
14086	14	48	22
14087	14	48	23
14088	14	48	24
14089	14	48	25
14090	14	48	26
14091	14	48	27
14092	14	48	28
14093	14	48	29
14094	14	48	30
14095	14	48	31
14096	14	48	32
14097	14	48	33
14098	14	48	34
14099	14	48	35
14100	15	1	1
14101	15	1	2
14102	15	1	3
14103	15	1	4
14104	15	1	5
14105	15	1	6
14106	15	1	7
14107	15	1	8
14108	15	1	9
14109	15	2	1
14110	15	2	2
14111	15	2	3
