19142	H1754a	דּוּר	H:N-M	circle	1) circle, ball<br>1a) circle<br>1b) ball	1754	a
19143	H1754b	כַּדּוּר	H:N-M	ball	1) ball <br>1a) circle<br>1b) cordon	1754	b
19144	H1760a	דָּחָה	H:V	to thrust	1) to push, thrust, chase, overflow, totter, sore, drive away or out, be outcast, be cast down<br>1a) (Qal) to push, push violently<br>1b) (Niphal) to be thrust, be cast down<br>1c) (Pual) to be thrust down	1760	a
19145	H1760b	דָּחַח	H:V	to thrust	1) (Niphal) to be thrust down	1760	b
19146	H1793a	דַּכָּא	H:A + H:N-M	contrite	adj<br>1) contrite	1793	a
19147	H1793b	דַּכָּא	H:N-M	dust	1) dust	1793	b
19148	H1799a	דִּכְרוֹן	A:N	record	1) record, memorandum	1799	a
19149	H1799b	דָּכְרָן	A:N	record	1) record, memorandum	1799	b
19150	H1803a	דַּלָּה	H:N-F	hair	1) hair, threads, thrum (threads of warp hanging in loom)	1803	a
19151	H1803b	דַּלָּה	H:N-F	poor	1) poor (usually coll of helpless people)<br>2)(TWOT) poorest, lowest	1803	b
19152	H1817a	דָּל	H:N-M	door	1) door (fig.)	1817	a
19153	H1817b	דָּלָה	H:N-F	door	1) door (fig., door of chamber in which people (personified) hide)	1817	b
19154	H1817c	דֶּ֫לֶת	H:N-M + H:N-F	door	<br>1) door, gate<br>1a) a door<br>1b) a gate<br>1c) (fig.)<br>1c1) of chest lid<br>1c2) of crocodile jaws<br>1c3) of doors of the heavens<br>1c4) of an easily-accessible woman	1817	c
19155	H1826a	דָּמַם	H:V	to silence	1) to be silent, be still, wait, be dumb, grow dumb<br>1a) (Qal)<br>1a1) to be silent<br>1a2) to be still, die<br>1a3) to be struck dumb<br>1b) (Niphal) to be silenced, be made silent, destroyed<br>1c) (Poal) to make quiet<br>1d) (Hiphil) to make silent (cause to die)	1826	a
19156	H1826b	דָּמַם	H:V	to wail	1) wail	1826	b
19157	H1861a	דׇּרְבוֹן	H:N	goad	1) goad	1861	a
19158	H1861b	דָּֽרְבֹנָה	H:N	goad	1) goad	1861	b
19159	H1888a	הָא	A:INJ	behold	1) behold!, lo!	1888	a
19160	H1888b	הֵא	A:INJ	like	1) even as, like as	1888	b
19161	H1913a	הֲדוֹרָם	N:N-M-P	Hadoram	"Hadoram = ""noble honour""<br>1) the 5th son of Joktan, an Arabian tribe<br>2) a son of Tou, king of Hamath, was his father's ambassador to congratulate David on his victory over Hadarezer, king of Zobah"	1913	a
19162	H1913b	הֲדֹרָם	N:N-M-P	Hadoram	"Hadoram = ""noble honour""<br>1) the 5th son of Joktan<br>2) a son of Tou, king of Hamath, was his father's ambassador to congratulate David on his victory over Hadarezer, king of Zobah<br>3) the intendant of taxes under David, Solomon, and Rehoboam; called also 'Adoniram' and 'Adoram'"	1913	b
19163	H1933a	הָוָא	H:V	to fall	1) Qal)<br>1a) to fall	1933	a
19164	H1933b	הָוָה	H:V	to be	1) Qal)<br>1a) to be, become, exist, happen	1933	b
19165	H1984a	הָלַל	H:V	to shine	1) to shine<br>1a) (Qal) to shine (fig. of God's favour)<br>1b) (Hiphil) to flash forth light	1984	a
19166	H1984b	הָלַל	H:V	to boast	1) to praise, boast, be boastful<br>1a) (Qal)<br>1a1) to be boastful<br>1a2) boastful ones, boasters (participle)<br>1b) (Piel)<br>1b1) to praise<br>1b2) to boast, make a boast<br>1c) (Pual)<br>1c1) to be praised, be made praiseworthy, be commended, be worthy of praise<br>1d) (Hithpael) to boast, glory, make one's boast	1984	b
19167	H1984c	הָלַל	H:V	to be foolish	1)  (Poel) to make a fool of, make into a fool<br>1f) (Hithpoel) to act madly, act like a madman	1984	c
19168	H1995a	הָמוֹן	H:N-M	crowd	1) murmur, roar, crowd, abundance, tumult, sound<br>1a) sound, murmur, rush, roar<br>1b) tumult, confusion<br>1c) crowd, multitude<br>1d) great number, abundance<br>1e) abundance, wealth	1995	a
19169	H1995b	הָמַן	H:V	to rage	1) to rage, be turbulent	1995	b
19170	H2006a	הֵן	A:CONJ	if?	1) behold, if, whether	2006	a
19171	H2006b	לָהֵן	A:CONJ	therefore	1) therefore	2006	b
19172	H2030a	הָרָה	H:A-F	pregnant	1) pregnant	2030	a
19173	H2030b	הָרִיָּה	H:A-F	pregnant	1) pregnant	2030	b
19174	H2048a	הָתַל	H:V	to mock	1) (Piel) to mock	2048	a
19175	H2048b	תָּלַל	H:V	to deceive	1) (Hiph) to deceive<br>2) (Hoph) be deceived	2048	b
19176	H2094a	זָהַר	H:V	to shine	1) to shine, send out light, be light, be shining<br>1a) (Hiphil) to shine, send out light (fig.)	2094	a
19177	H2094b	זָהַר	H:V	to warn	1) to admonish, warn, teach<br>1a) (Niphal) to be taught, be admonished<br>1b) (Hiphil) to teach, warn	2094	b
19178	H2109a	זוּן	H:V	to feed	1) to feed<br>1a) (Hophal) to be well fed	2109	a
19179	H2109b	יָזַן	H:V	to feed	1) (Pual) meaning dubious 	2109	b
19180	H2114a	זוּר	H:V	be a stranger	1) to be strange, be a stranger<br>1a) (Qal)<br>1a1) to become estranged<br>1a2) strange, another, stranger, foreigner, an enemy (participle)<br>1a3) strange woman, prostitute, harlot (meton)<br>1b) (Niphal) to be estranged<br>1c) (Hophal) to be a stranger, be one alienated	2114	a
19181	H2114b	זוּר	H:V	be loathsome	1)loathsome (of breath) (participle)	2114	b
19182	H2119a	זָחַל	H:V	to crawl	1) to shrink back, crawl away<br>1a) (Qal) crawling, creeping (participle) (meton)	2119	a
19183	H2119b	זָחַל	H:V	to fear	1)to fear, be afraid	2119	b
19184	H2123a	זִיז	H:N-M	creature	1) moving creatures, moving things	2123	a
19185	H2123b	זִיז	H:N-M	abundance	1) abundance, fulness	2123	b
19186	H2131a	זֵק	H:N-M	missile	1) spark, missile, firebrand, flaming arrow	2131	a
19187	H2131b	זֵק	H:N-M	fetter	1) fetters	2131	b
19188	H2148a	זְכַרְיָהוּ	N:N-M-P	Zechariah	"Zechariah = ""Jehovah remembers""<br>1) king of Israel, son of Jeroboam II<br>2) son of Meshelemiah of Shelemiah, a Korhite, and keeper of the north gate of the tabernacle of the congregation<br>3) one of the sons of Jehiel<br>4) a Levite of the second order in the temple band in the time of David<br>5) one of the princes of Judah in the reign of Jehoshaphat<br>6) son of the high priest Jehoiada, in the reign of Joash king of Judah, who was stoned in the court of the temple<br>7) a Kohathite Levite in the reign of Josiah<br>8) the leader of the sons of Pharosh who returned with Ezra<br>9) son of Bebai<br>10) one of the chiefs of the people whom Ezra summoned in council at the river Ahava; stood at Ezra's left hand when Ezra expounded the law to the people<br>11) one of the family of Elam who had married a foreign wife after the captivity<br>12) ancestor of Athaiah or Uthai<br>13) a Shilonite, descendant of Perez, grandfather of Athaiah<br>14) a priest, son of Pashur<br>15) the representative of the priestly family of Iddo in the days of Joiakim the son of Jeshua; possibly the same as 1 above<br>16) one of the priests, son of Jonathan, who blew with the trumpets at the dedication of the city wall by Ezra and Nehemiah<br>17) a chief of the Reubenites at the time of the captivity by Tiglath-pileser<br>18) one of the priests who accompanied the ark from the house of Obed-edom<br>19) son of Isshiah of Jesiah, a Kohathite Levite descended from Uzziel<br>20) 4th son of Hosah, of the children of Merari<br>21) a Manassite, father of Iddo<br>22) father of Jahaziel. He prophesied in the spirit<br>23) one of the sons of Jehoshaphat<br>24) a prophet in the reign of Uzziah, who appears to have acted as the king's counsellor, but of whom nothing is known<br>25) father of Abijah or Abi, Hezekiah's mother<br>26) one of the family of Asaph in the reign of Hezekiah<br>27) one of the rulers of the temple in the reign of Josiah<br>28) son of Jeberechiah who was taken by the prophet Isaiah as one of the 'faithful witnesses to record' when he wrote concerning Maher-shalal-hash-baz"	2148	a
19189	H2148b	זְכַרְיָה	N:N-M-P	Zechariah	"Zechariah = ""Jehovah remembers""<br>1) 11th in order of the minor prophets; a priest, son of Berechiah and grandson of Iddo, who, along with Haggai, directed the rebuilding of the temple in the days of Zerubbabel"	2148	b
19190	H2151a	זָלַל	H:V	to shake	1) (Qal) to shake, tremble, quake<br>1a) (Niphal) to shake, quake	2151	a
19191	H2151b	זָלַל	H:V	be vile	1) to be worthless, be vile, be insignificant, be light<br>1a) (Qal)<br>1a1) to be worthless, be insignificant<br>1a2) to make light of, squander, be lavish with	2151	b
19192	H2174a	זִמְרִי	N:N-M-P	Zimri	"Zimri = ""my music""<br>n pr m<br>1) the son of Salu, a Simeonite chieftain, slain by Phinehas with the Midianitish princess Cozbi<br>2) 5th king of the northern kingdom, murderer of the king, Elah, who reigned for 7 days before he killed himself by setting the palace on fire and was replaced by the general of the army, Omri<br>3) one of the five sons of Zerah and grandson of Judah<br>4) son of Jehoadah and descendant of Saul"	2174	a
19193	H2174b	זִמְרִי	N:N-M-P + N:N--LG	Zimri	"Zimri = ""my music""<br>n pr m<br>1) an obscure name mentioned in connection with 'the mingled people' in Jeremiah; may be same as 'Zimran'"	2174	b
19194	H2186a	זָנַח	H:V	to reject	1) to cast off, reject, spurn<br>1a) (Qal) to reject<br>1b) (Hiphil) to forcefully reject someone	2186	a
19195	H2186b	זָנַח	H:V	to stink	1) to stink, emit stench, become odious<br>1a) (Hiphil) stink (perfect)	2186	b
19196	H2222a	זָרַף	H:V	drip	v<br>1) drip<br>1a) (Hiph) to cause to drip	2222	a
19197	H2222b	זַרְזִיף	H:N-M	drip	1) drop, dripping, a soaking, a saturation	2222	b
19198	H2235a	זֵרֹעַ	H:N-M	vegetable	1) vegetables (as sown)	2235	a
19199	H2235b	זֵֽרְעֹן	H:N-M	vegetable	1) vegetables (as sown)	2235	b
19200	H2254a	חָבַל	H:V	to pledge	1) to bind<br>1a) (Qal)<br>1a1) to bind<br>2) to take a pledge, lay to pledge<br>2a) (Qal) to hold by a pledge, take in pledge, hold in pledge<br>2b) (Niphal) to give a pledge, become pledged	2254	a
19201	H2254b	חָבַל	H:V	to destroy	1) to destroy, spoil, deal corruptly, offend<br>1a) (Qal) to spoil, corrupt, offend<br>1b) (Niphal) to be ruined<br>1c) (Piel) to destroy, ruin<br>1d) (Pual) to be ruined, be broken	2254	b
19202	H2254c	חָבַל	H:V	be in labour	1) to bring forth, travail<br>1a) (Piel) to writhe, twist, travail	2254	c
19203	H2256a	חֶ֫בֶל	H:N-M	cord	1) a cord, rope, territory, band, company<br>1a) a rope, cord<br>1b) a measuring-cord or line<br>1c) a measured portion, lot, part, region<br>1d) a band or company	2256	a
19204	H2256b	חֵ֫בֶל	H:N-M	pain	1) pain, sorrow, travail, pang<br>1a) pains of travail<br>1b) pains, pangs, sorrows	2256	b
19205	H2256c	חֹבְלִים	H:N-M	union	1) union	2256	c
19206	H2256d	חֶ֫בֶל	H:N-M	destruction	1) destruction	2256	d
19207	H2258a	חֲבֹל	H:N-M	pledge	1) pledge	2258	a
19208	H2258b	חֲבֹלָה	H:N-M	pledge	1) pledge	2258	b
19209	H2275a	חֶבְרוֹן	N:N--L	Hebron	"Hebron = ""association""<br>n pr loc<br>1) a city in south Judah approx 20 south of Jerusalem and approx 20 miles (30 km) north of Beersheba and near where Abraham built an altar"	2275	a
19210	H2275b	חֶבְרוֹן	N:N-M-P	Hebron	"Hebron = ""association""<br>n pr m<br>1) the 3rd son of Kohath and grandson of Levi<br>2) a descendant of Caleb"	2275	b
19211	H2286a	חֲגָבָא	N:N-M-P	Hagaba	"Hagaba or Hagabah = ""locust""<br>1) head of a family of exiles who returned with Zerubbabel"	2286	a
19212	H2286b	חֲגָבָה	N:N-M-P	Hagaba	"Hagaba or Hagabah = ""locust""<br>1) head of a family of exiles who returned with Zerubbabel"	2286	b
19213	H2290a	חֲגוֹר	H:N-M + H:N-F	belt	1) girdle, belt	2290	a
19214	H2290b	חֲגוֹרָה	H:N-M + H:N-F	belt	1) girdle, loin-covering, belt, loin-cloth, armour	2290	b
19215	H2292a	חַגַּי	N:N-M-P	Haggai	"Haggai = ""festive""<br>1) 10th in order of the minor prophets; first prophet to prophecy after the captivity<br>2) son of Gad"	2292	a
19216	H2292b	חַגַּי	N:N-M-P	Haggai	"Haggai = ""festive""<br>1) 10th in order of the minor prophets; first prophet to prophecy after the captivity (in Aramaic writings)"	2292	b
19217	H2300a	חָדַד	H:V	be sharp	1) to be sharp, be alert, be keen<br>1a) (Qal) to be sharp, be keen<br>1b) (Hiphil) to sharpen<br>1c) (Hophal) to be sharpened	2300	a
19218	H2300b	חָדַה	H:V	to sharpen	1) to be or to grow sharp<br>1a) (Qal) to grow sharp<br>1b) (Hiphil) to sharpen	2300	b
19219	H2342a	חוּל	H:V	to twist	1) to twist, whirl, dance, writhe, fear, tremble, travail, be in anguish, be pained<br>1a) (Qal)<br>1a1) to dance<br>1a2) to twist, writhe<br>1a3) to whirl, whirl about<br>1b) (Polel)<br>1b1) to dance<br>1b2) to writhe (in travail with), bear, bring forth<br>1b3) to wait anxiously<br>1c) (Pulal)<br>1c1) to be made to writhe, be made to bear<br>1c2) to be brought forth<br>1d) (Hophal) to be born<br>1e) (Hithpolel)<br>1e1) whirling (participle)<br>1e2) writhing, suffering torture (participle)<br>1e3) to wait longingly<br>1f) (Hithpalpel) to be distressed	2342	a
19220	H2342b	חִיל	H:V	be firm	1) to be firm, strong	2342	b
19221	H2363a	חוּשׁ	H:V	to hasten	1) to haste, make haste, hurry<br>1a) (Qal) to make haste<br>1b) (Hiphil)<br>1b1) to show haste, act quickly, hasten, come quickly	2363	a
19222	H2363b	חוּשׁ	H:V	to enjoy	1) to feel, enjoy	2363	b
19223	H2366a	חוּשִׁים	N:N-F-P	Hushim	"Hushim = ""who makes haste""<br>n pr f<br>1) one of the two wives of Shaharaim"	2366	a
19224	H2366b	חֻשִׁים	N:N-M-P	Hushim	"Hushim = ""who makes haste""<br>n pr m<br>1) the sons of Aher, a Benjamite<br>1) descendants of Dan"	2366	b
19225	H2403a	חַטָּאָה	H:N-F	sin	1) sin, sinful thing	2403	a
19226	H2403b	חַטָּאת	H:N-F	sin	1) sin, sin offering<br>1a) sin<br>1b) condition of sin, guilt of sin<br>1c) punishment for sin<br>1d) sin-offering<br>1e) purification from sins of ceremonial uncleanness	2403	b
19227	H2416a	חַי	H:A	alive	adj<br>1) living, alive<br>1a) green (of vegetation)<br>1b) flowing, fresh (of water)<br>1c) lively, active (of man)<br>1d) reviving (of the springtime)	2416	a
19228	H2416b	חַי	H:N-M	kinsfolk	1) kinsfolk	2416	b
19229	H2416c	חַיָּה	H:N-F	living thing	1) living thing, animal<br>1a) animal<br>1b) life<br>1c) appetite<br>1d) revival, renewal	2416	c
19230	H2416d	חַיָּה	H:N-F	community	1) community	2416	d
19231	H2416e	חַיִּים	H:N-M	life	1) life (abstract emphatic)<br>1a) life<br>1b) sustenance, maintenance	2416	e
19232	H2427a	חִיל	H:N-M	agony	1) pain, agony, sorrow, a writhing, anguish<br>1a) writhing (of fear)<br>1b) anguish	2427	a
19233	H2427b	חִילָה	H:N-M	agony	1) pain, agony, sorrow, a writhing, anguish<br>1a) writhing (of fear)<br>1b) anguish	2427	b
19234	H2470a	חָלָה	H:V	be weak	1) to be or become weak, be or become sick, be or become diseased, be or become grieved, be or become sorry<br>1a) (Qal) to be weak, be sick<br>1b) (Piel)<br>1b1) to be or become weak, feel weak<br>1b2) to become sick, become ill<br>1c) (Niphal)<br>1c1) to make oneself sick<br>1c2) to be made sick<br>1c3) to be tired<br>1d) (Pual) to be made weak, become weak<br>1e) (Hithpael) to make oneself sick<br>1f) (Hiphil)<br>1f1) to make sore<br>1f2) to make sick<br>1f3) to show signs of sickness, become sick<br>1f4) to grieve<br>1g) (Hophal)<br>1g1) to be made sick<br>1g2) to be wounded	2470	a
19235	H2470b	חָלָה	H:V	to beg	1) (Piel)<br>1a) (CLBL) to mollify, entreat, pray, beg	2470	b
19236	H2490a	חָלַל	H:V	to bore	1) to wound (fatally), bore through, pierce, bore<br>1a) (Qal) to pierce<br>1b) (Pual) to be slain<br>1c) (Poel) to wound, pierce<br>1d) (Poal) to be wounded	2490	a
19237	H2490b	חָלַל	H:V	to play flute	1) (Piel) to play the flute or pipe	2490	b
19238	H2490c	חָלַל	H:V	to profane/begin	1) to profane, defile, pollute, desecrate, begin<br>1a) (Niphal)<br>1a1) to profane oneself, defile oneself, pollute oneself<br>1a1a) ritually<br>1a1b) sexually<br>1a2) to be polluted, be defiled<br>1b) (Piel)<br>1b1) to profane, make common, defile, pollute<br>1b2) to violate the honour of, dishonour<br>1b3) to violate (a covenant)<br>1b4) to treat as common<br>1c) (Pual) to be profaned (of name of God)<br>1d) (Hiphil)<br>1d1) to let be profaned<br>1d2) to begin<br>1e) (Hophal) to be begun	2490	c
19239	H2491a	חָלָל	H:N-M	slain	1) slain, fatally wounded, pierced<br>1a) pierced, fatally wounded<br>1b) slain	2491	a
19240	H2491b	חָלָל	H:A	profaned	adj<br>1) (CLBL) profaned<br>1a) defiled, profaned (by divorce)	2491	b
19241	H2492a	חָלַם	H:V	be healthy	1) to be healthy, be strong<br>1a) (Qal) to be healthy<br>1b) (Hiphil) to restore to health	2492	a
19242	H2492b	חָלַם	H:V	to dream	1) to dream<br>1a) (Qal)<br>1a1) to dream (ordinary)<br>1a2) to dream (prophetic)<br>1a3) to dream (of false prophets)<br>1b) (Hiphil) to dream	2492	b
19243	H2502a	חָלַץ	H:V	to rescue	1) to draw off or out, withdraw<br>1a) (Qal)<br>1a1) to draw, draw off<br>1a2) to withdraw<br>1b) (Niphal)<br>1b1) to be delivered<br>1b2) to be saved<br>1c) (Piel)<br>1c1) to pull out, tear out<br>1c2) to rescue, deliver, set free<br>1c3) to take away, plunder	2502	a
19244	H2502b	חָלַץ	H:V	to arm	1) to equip (for war), arm for war, rescue, be rescued<br>1a) (Qal) equipped (participle)<br>1b) (Niphal)<br>1b1) to be equipped<br>1b2) to go equipped<br>1b3) to be armed<br>1c) (Hiphil)<br>1c1) to make strong, brace up<br>1c2) to invigorate	2502	b
19245	H2505a	חָלַק	H:V	to divide	1) to divide, share, plunder, allot, apportion, assign<br>1a) (Qal)<br>1a1) to divide, apportion<br>1a2) to assign, distribute<br>1a3) to assign, impart<br>1a4) to share<br>1a5) to divide up, plunder<br>1b) (Niphal)<br>1b1) to divide oneself<br>1b2) to be divided<br>1b3) to assign, distribute<br>1c) (Piel)<br>1c1) to divide, apportion<br>1c2) to assign, distribute<br>1c3) to scatter<br>1d) (Pual) to be divided<br>1e) (Hiphil) to receive a portion or part<br>1f) (Hithpael) to divide among themselves	2505	a
19246	H2505b	חָלַק	H:V	to smooth	1) to be smooth, slippery, deceitful<br>1a) (Qal) to be smooth, slippery<br>1b) (Hiphil)<br>1b1) to be smooth<br>1b2) to flatter	2505	b
19247	H2506a	חֵ֫לֶק	H:N-M	portion	1) portion, share, part, territory<br>1a) portion, share<br>1b) portion, tract, parcel (of land)<br>1c) one's portion, one's possession<br>1d) (chosen) portion<br>1e) portion, award (from God)	2506	a
19248	H2506b	חֵ֫לֶק	H:N-M	smoothness	1) smoothness, seductiveness, flattery	2506	b
19249	H2513a	חֶלְקָה	H:N-F	portion	1) portion, parcel<br>1a) of ground	2513	a
19250	H2513b	חֶלְקָה	H:N-F	smoothness	1) smooth part, smoothness, flattery<br>1a) smoothness, smooth part<br>1b) slippery places<br>1c) smoothness, flattery	2513	b
19251	H2529a	חֶמְאָה	H:N-F	curd	1) curd, butter	2529	a
19252	H2529b	חֵמָה	H:N-F	heat	1) heat<br>1a) fever<br>1b) venom, poison<br>2) burning anger, rage<br>2a) of man<br>2b) of the he-goat in Daniel's vision<br>2a) of God	2529	b
19253	H2530a	חָמַד	H:V	to desire	v<br>1) to desire, covet, take pleasure in, delight in<br>1a) (Qal) to desire<br>1b) (Niphal) to be desirable<br>1c) (Piel) to delight greatly, desire greatly	2530	a
19254	H2530b	חֲמוּדָה	H:N-F	precious thing	1) desirableness, preciousness	2530	b
19255	H2532a	חֶמְדָּה	H:N-F	desire	1) desire, that which is desirable	2532	a
19256	H2532b	חֲמוּדָה	H:N-F	desirable thing	1) desirableness, preciousness	2532	b
19257	H2556a	חָמֵץ	H:V	to leaven	1) to be leavened, be sour<br>1a) (Qal) to be leavened<br>1b) (Hiphil) to taste something leavened<br>1c) (Hithpael) to be embittered, grieved	2556	a
19258	H2556b	חָמַץ	H:V	be red	1) to be red	2556	b
19259	H2556c	חָמַץ	H:V	to oppress	1) to be cruel, oppress, be ruthless	2556	c
19260	H2557a	חָמֵץ	H:N-M	leaven	1) the thing leavened, leaven	2557	a
19261	H2557b	מַחְמֶ֫צֶת	H:N-M	leaven	1) the thing leavened, leaven	2557	b
19262	H2560a	חָמַר	H:V	to trouble	1) to boil, foam, foam up, ferment<br>1a) (Qal) to boil, foam up<br>1b) (Poalal) to be troubled, be in turmoil	2560	a
19263	H2560b	חָמַר	H:V	to daub	1) (Qal) to daub, seal up, cover or smear with asphalt	2560	b
19264	H2560c	חָמַר	H:V	be red	1)(Poalal) to be reddened	2560	c
19265	H2563a	חֹ֫מֶר	H:N-M	clay	1) cement, mortar, clay<br>1a) mortar, cement<br>1b) clay<br>1c) mire	2563	a
19266	H2563b	חֹ֫מֶר	H:N-M	heap	2) heap<br>2a) swelling, surging (of water)	2563	b
19267	H2563c	חֹ֫מֶר	H:N-M	homer	1) homer-a unit of dry measure about 65 imperial gallons (300 l)	2563	c
19268	H2575a	חַמַּת	N:N--L	Hammath	"Hammath = ""hot spring""<br>1) one of the fortified cities in the territory allotted to Naphtali"	2575	a
19269	H2575b	חַמַּת	N:N-M-P	Hammath	"Hammath = ""hot spring""<br>1) father of the house of Rechab"	2575	b
19270	H2590a	חָנַט	H:V	to spice	v<br>1) to embalm, spice, make spicy<br>1a) (Qal)<br>1a1) to spice, make spicy<br>1a2) to embalm<br>2) (CLBL) to ripen	2590	a
19271	H2590b	חֲנֻטִים	H:N-M	embalming	1) (BDB) embalming	2590	b
19272	H2603a	חָנַן	H:V	be gracious	1) to be gracious, show favour, pity<br>1a) (Qal) to show favour, be gracious<br>1b) (Niphal) to be pitied<br>1c) (Piel) to make gracious, make favourable, be gracious<br>1d) (Poel) to direct favour to, have mercy on<br>1e) (Hophal) to be shown favour, be shown consideration<br>1f) (Hithpael) to seek favour, implore favour	2603	a
19273	H2603b	חָנַן	H:V	be loathsome	1) to be loathsome	2603	b
19274	H2608a	חֲנַנְיָ֫הוּ	N:N-M-P	Hananiah	"Hananiah = ""God has favoured""<br>1) the godly friend of Daniel whom Nebuchadnezzar renamed Shadrach; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord. See also, 'Shadrach' ( H07714 or H07715)<br>2) one of the 14 sons of Heman and chief of the 16th course<br>3) a general in the army of King Uzziah<br>4) father of Zedekiah in the time of Jehoiakim<br>5) son of Azur, a Benjamite of Gibeon and a false prophet in the reign of Zedekiah king of Judah<br>6) grandfather of Irijah, the captain of the ward at the gate of Benjamin who arrested Jeremiah on the charge of deserting to the Chaldeans<br>7) a head of a Benjamite house<br>8) son of Zerubbabel from whom Christ derived His descent also called 'Joanna' by Luke<br>9) one of the sons of Bebai who returned with Ezra from Babylon<br>10) a priest, one of the makers of the sacred ointments and incense, who built a portion of the wall of Jerusalem in the days of Nehemiah<br>11) head of the priestly course of Jeremiah in the days of Joiakim<br>12) ruler of the palace at Jerusalem under Nehemiah and also, along with Hanani, the Tirshatha's brother, entrusted with the arrangements of guarding the gates of Jerusalem<br>13) Two post exilic Israelites"	2608	a
19275	H2608b	חֲנַנְיָה	N:N-M-P	Hananiah	"Hananiah = ""God has favoured""<br>1) the godly friend of Daniel whom Nebuchadnezzar renamed Shadrach; one of the three friends who with Daniel refused to make themselves unclean by eating food from the king's table which went against the dietary laws which God had given the Jews; also one of the three who were thrown into the fiery furnace for refusing to bow down to a graven image of Nebuchadnezzar and who were saved by the angel of the Lord. See also, 'Shadrach' ( H07714 or H07715)<br>2) one of the 14 sons of Heman and chief of the 16th course<br>3) a general in the army of King Uzziah<br>4) father of Zedekiah in the time of Jehoiakim<br>5) son of Azur, a Benjamite of Gibeon and a false prophet in the reign of Zedekiah king of Judah<br>6) grandfather of Irijah, the captain of the ward at the gate of Benjamin who arrested Jeremiah on the charge of deserting to the Chaldeans<br>7) a head of a Benjamite house<br>8) son of Zerubbabel from whom Christ derived His descent also called 'Joanna' by Luke<br>9) one of the sons of Bebai who returned with Ezra from Babylon<br>10) a priest, one of the makers of the sacred ointments and incense, who built a portion of the wall of Jerusalem in the days of Nehemiah<br>11) head of the priestly course of Jeremiah in the days of Joiakim<br>12) ruler of the palace at Jerusalem under Nehemiah and also, along with Hanani, the Tirshatha's brother, entrusted with the arrangements of guarding the gates of Jerusalem<br>13) Two post exilic Israelites"	2608	b
19276	H2616a	חָסַד	H:V	be kind	1) to be good, be kind<br>1a) (Hithpael) to show kindness to oneself	2616	a
19277	H2616b	חָסַד	H:V	to shame	1) to be reproached, be ashamed<br>1a) (Piel) to be put to shame, be reproached	2616	b
19278	H2617a	חֶ֫סֶד	H:N-M	kindness	1) goodness, kindness, faithfulness	2617	a
19279	H2617b	חֶ֫סֶד	H:N-M	shame	1) a reproach, shame	2617	b
19280	H2654a	חָפֵץ	H:V	to delight in	1) to delight in, take pleasure in, desire, be pleased with<br>1a) (Qal)<br>1a1) of men<br>1a1a) to take pleasure in, delight in<br>1a1b) to delight, desire, be pleased to do<br>1a2) of God<br>1a2a) to delight in, have pleasure in<br>1a2b) to be pleased to do	2654	a
19281	H2654b	חָפַץ	H:V	to bend	1) to move, bend down<br>1a) (Qal) to bend down	2654	b
19282	H2660a	חֵ֫פֶר	N:N-M-P	Hepher	"Hepher = ""a well""<br>n pr m<br>1) youngest son of Gilead and head of the family of Hepherites<br>2) son of Asher, the father of Tekoa<br>3) the Mecherathite, one of David's mighty warriors"	2660	a
19283	H2660b	חֵ֫פֶר	N:N--L	Hepher	"Hepher = ""a well""<br>n pr loc<br>1) a place in ancient Canaan, west of the Jordan, conquered by Joshua site unknown<br>2) a place in Judah, probably the same as 1 above"	2660	b
19284	H2682a	חָצִיר	H:N-M	grass	1a) grass<br>1b) of the quickly perishing (fig.)	2682	a
19285	H2682b	חָצִיר	H:N-M	leek	1) grass, leek, green grass, herbage	2682	b
19286	H2686a	חָצַץ	H:V	to divide	1) to divide<br>1a) (Qal) to divide<br>1b) (Piel) to divide<br>1c) (Pual) to be cut off, be finished	2686	a
19287	H2686b	חָצַץ	H:V	to shoot	2) to shoot arrows<br>2a) (Piel) archer (participle)	2686	b
19288	H2691a	חָצֵר	H:N-M	court	1) court, enclosure<br>1a) enclosures<br>1b) court	2691	a
19289	H2691b	חָצֵר	H:N-M	village	1) settled abode, settlement, village, town	2691	b
19290	H2712a	חֻקֹֿק	N:N--L	Hukok	"Hukkok = ""appointed""<br>1) a town on the boundary of Naphtali"	2712	a
19291	H2712b	חוּקֹק	N:N--L	Hukok	"Hukkok = ""appointed""<br>1) a city in Asher"	2712	b
19292	H2717a	חָרֵב	H:V	to dry	1) to be dry, be dried up<br>1a) (Qal) to be dried, be dried up<br>1b) (Pual) to be dried<br>1c) (Hiphil) to dry up<br>1d) (Hophal) to be dried up	2717	a
19293	H2717b	חָרֵב	H:V	to destroy	1) to be waste, lay waste, make desolate, be desolate, be in ruins<br>1a) (Qal) to be waste, be desolate<br>1b) (Niphal)<br>1b1) to be made desolate<br>1b2) desolate (participle)<br>1c) (Hiphil) to lay waste, make desolate<br>1d) (Hophal) to be laid waste	2717	b
19294	H2717c	חָרַב	H:V	to slay	1) to attack, smite down, slay, fight	2717	c
19295	H2720a	חָרֵב	H:A	dry	1) dry	2720	a
19296	H2720b	חָרֵב	H:A	desolate	1) waste, desolate	2720	b
